sutta_uid,language,abstract,url
mn21,de,German translation of MN 21 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m021n.htm
mn22,en,English translation of MN 22 from BPS. Translator Nyanaponika Thera. With introduction and notes.,http://www.bps.lk/olib/wh/wh048-u.html
mn22,en,English translation of MN 22 from Access to Insight. Translator Nyanaponika Thera.,http://www.accesstoinsight.org/tipitaka/mn/mn.022.nypo.html
mn22,en,English translation of MN 22 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/mn/mn.022.than.html
mn22,en,English translation of MN 22 from leighb.com. Translator Leigh Brasington.,http://www.leighb.com/mn22.htm
mn22,en,English translation of MN 22 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/022-alagagaddupama-sutta-e1.html
mn22,fr,French translation of MN 22 from Accès au Canon Pali (translated from English translation on Access to Insight).,http://www.canonpali.org/tipitaka/suttapitaka/majjhima/mn022.html
mn22,de,German translation of MN 22 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m022z.html
mn22,de,German translation of MN 22 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m022n.htm
mn23,en,English translation of MN 23 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/023-vammika-sutta-e1.html
mn23,de,German translation of MN 23 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m023z.html
mn23,de,German translation of MN 23 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m023n.htm
mn24,en,English translation of MN 24 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/mn/mn.024.than.html
mn24,en,English translation of MN 24 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/024-rathavinita-sutta-e1.html
mn24,fr,French translation of MN 24 from Accès au Canon Pali (translated from English translation on Access to Insight).,http://www.canonpali.org/tipitaka/suttapitaka/majjhima/mn024.html
mn24,de,German translation of MN 24 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m024z.html
mn24,de,German translation of MN 24 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m024n.htm
mn25,en,English translation of MN 25 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/025-nivapa-sutta-e1.html
mn25,de,German translation of MN 25 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m025z.html
mn25,de,German translation of MN 25 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m025n.htm
mn26,en,English translation of MN 26 from BPS. Translator I. B. Horner. With introduction and notes.,http://www.bps.lk/olib/wh/wh198-u.html
mn26,en,English translation of MN 26 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/mn/mn.026.than.html
mn26,en,English translation of MN 26 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/026-ariyapariyesana-sutta-e1.html
mn26,fr,French translation of MN 26 from Accès au Canon Pali (translated from English translation on Access to Insight).,http://www.canonpali.org/tipitaka/suttapitaka/majjhima/mn026.html
mn26,de,German translation of MN 26 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m026z.html
mn26,de,German translation of MN 26 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m026n.htm
mn27,en,English translation of MN 27 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/mn/mn.027.than.html
mn27,en,English translation of MN 27 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/027-culahatthipadopama-sutta-e1.html
mn27,fr,French translation of MN 27 from La Parole du Bouddha (translated from English translation).,http://www.tipitaka.fr/tipitaka/sutta/majjhima/mn27.html
mn27,de,German translation of MN 27 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m027z.html
mn27,de,German translation of MN 27 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m027n.htm
mn28,en,English translation of MN 28 from BPS. Translator Nyanaponika Thera. With introduction and notes.,http://www.bps.lk/olib/wh/wh101-u.html
mn28,en,English translation of MN 28 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/mn/mn.028.than.html
mn28,en,English translation of MN 28 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/028-mahahatthipadopama-sutta-e1.html
mn28,fr,French translation of MN 28 from Accès au Canon Pali (translated from English translation on Access to Insight).,http://www.canonpali.org/tipitaka/suttapitaka/majjhima/mn028.html
mn28,de,German translation of MN 28 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m028z.html
mn28,de,German translation of MN 28 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m028n.htm
mn29,en,English translation of MN 29 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/029-mahasaropama-sutta-e1.html
mn29,de,German translation of MN 29 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m029z.html
mn29,de,German translation of MN 29 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m029n.htm
mn30,en,English translation of MN 30 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/030-culasaropama-sutta-e1.html
mn30,de,German translation of MN 30 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m030z.html
mn30,de,German translation of MN 30 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m030n.htm
mn31,en,English translation of MN 31 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/031-culagosinga-sutta-e1.html
mn31,de,German translation of MN 31 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m031z.html
mn31,de,German translation of MN 31 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m031n.htm
mn32,en,English translation of MN 32 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/032-mahagosinga-sutta-e1.html
mn32,de,German translation of MN 32 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m032z.html
mn32,de,German translation of MN 32 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m032n.htm
mn33,en,English translation of MN 33 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/mn/mn.033.than.html
mn33,en,English translation of MN 33 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/033-mahagopalaka-sutta-e1.html
mn33,fr,French translation of MN 33 from Accès au Canon Pali (translated from English translation on Access to Insight).,http://www.canonpali.org/tipitaka/suttapitaka/majjhima/mn033.html
mn33,de,German translation of MN 33 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m033z.html
mn33,de,German translation of MN 33 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m033n.htm
mn34,en,English translation of MN 34 (excerpt) from Access to Insight. Translator Andrew Olendzki.,http://www.accesstoinsight.org/tipitaka/mn/mn.034x.olen.html
mn34,en,English translation of MN 34 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/034-culagopalaka-sutta-e1.html
mn34,de,German translation of MN 34 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m034z.html
mn34,de,German translation of MN 34 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m034n.htm
mn35,en,English translation of MN 35 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/035-culasaccaka-sutta-e1.html
mn35,de,German translation of MN 35 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m035z.html
mn35,de,German translation of MN 35 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m035n.htm
mn36,en,English translation of MN 36 (excerpt) from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/mn/mn.036x.than.html
mn36,en,English translation of MN 36 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/036-mahasaccaka-sutta-e1.html
mn36,fr,French translation of MN 36 from Accès au Canon Pali (translated from English translation on Access to Insight).,http://www.canonpali.org/tipitaka/suttapitaka/majjhima/mn036.html
mn36,de,German translation of MN 36 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m036z.html
mn36,de,German translation of MN 36 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m036n.htm
mn37,en,English translation of MN 37 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/037-culatanhasankhaya-sutta-e1.html
mn37,de,German translation of MN 37 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m037z.html
mn37,de,German translation of MN 37 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m037n.htm
mn38,en,English translation of MN 38 from dhammatalks.net. Translator Ñanamoli Thera & Bhikkhu Bodhi.,http://www.dhammatalks.net/Books9/Bhikkhu_Bodhi_Mahatanhasankhaya_Sutta.htm
mn38,en,English translation of MN 38 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/mn/mn.038.than.html
mn38,en,English translation of MN 38 from leighb.com. Translator Leigh Brasington.,http://www.leighb.com/mn38.htm
mn38,en,English translation of MN 38 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/038-mahatanhasankhaya-sutta-e1.html
mn38,de,German translation of MN 38 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m038z.html
mn38,de,German translation of MN 38 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m038n.htm
mn39,en,English translation of MN 39 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/mn/mn.039.than.html
mn39,en,English translation of MN 39 from leighb.com. Translator Leigh Brasington.,http://www.leighb.com/mn39.htm
mn39,en,English translation of MN 39 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/039-mahaassapura-sutta-e1.html
mn39,de,German translation of MN 39 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m039z.html
mn39,de,German translation of MN 39 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m039n.htm
mn40,en,English translation of MN 40 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/040-culaassapura-sutta-e1.html
mn40,de,German translation of MN 40 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m040z.html
mn40,de,German translation of MN 40 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m040n.htm
mn41,en,English translation of MN 41 from Access to Insight. Translator Ñanamoli Thera.,http://www.accesstoinsight.org/tipitaka/mn/mn.041.nymo.html
mn41,en,English translation of MN 41 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/041-saleyyaka-sutta-e1.html
mn41,fr,French translation of MN 41 from Accès au Canon Pali (translated from English translation on Access to Insight).,http://www.canonpali.org/tipitaka/suttapitaka/majjhima/mn041.html
mn41,de,German translation of MN 41 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m041z.html
mn41,de,German translation of MN 41 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m041n.htm
mn42,en,English translation of MN 42 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/042-veranjake-sutta-e1.html
mn42,de,German translation of MN 42 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m042z.html
mn42,de,German translation of MN 42 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m042n.htm
mn43,en,English translation of MN 43 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/mn/mn.043.than.html
mn43,en,English translation of MN 43 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/043-mahavedalla-sutta-e1.html
mn43,de,German translation of MN 43 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m043z.html
mn43,de,German translation of MN 43 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m043n.htm
mn44,en,English translation of MN 44 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/mn/mn.044.than.html
mn44,en,English translation of MN 44 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/044-culavedalla-sutta-e1.html
mn44,fr,French translation of MN 44 from Accès au Canon Pali (translated from English translation on Access to Insight).,http://www.canonpali.org/tipitaka/suttapitaka/majjhima/mn044.html
mn44,de,German translation of MN 44 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m044z.html
mn44,de,German translation of MN 44 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m044n.htm
mn45,en,English translation of MN 45 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/mn/mn.045.than.html
mn45,en,English translation of MN 45 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/045-culadhammasamadana-sutta-e1.html
mn45,fr,French translation of MN 45 from Accès au Canon Pali (translated from English translation on Access to Insight).,http://www.canonpali.org/tipitaka/suttapitaka/majjhima/mn045.html
mn45,de,German translation of MN 45 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m045z.html
mn45,de,German translation of MN 45 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m045n.htm
mn46,en,English translation of MN 46 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/046-mahadhammasamadana-sutta-e1.html
mn46,de,German translation of MN 46 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m046z.html
mn46,de,German translation of MN 46 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m046n.htm
mn47,en,English translation of MN 47 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/047-vimamsaka-sutta-e1.html
mn47,de,German translation of MN 47 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m047z.html
mn47,de,German translation of MN 47 from palikanon.de. Translator Karl Eugen Neumann.,http://palikanon.de/majjhima/m047n.htm
mn48,en,English translation of MN 48 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/2Majjhima-Nikaya/Majjhima1/048-kosambiya-sutta-e1.html
mn48,de,German translation of MN 48 from palikanon.com. Translator Kay Zumwinkel.,http://palikanon.com/majjhima/zumwinkel/m048z.html
